"WONUM","ASSETNUM","LINE","HNATOTALDT","HNACOMMODITY","FAILURECODE","PROBLEM_CODE","CAUSE_CODE","REMEDY_CODE","LEAD","SUPERVISOR","LABOR_COUNT","LABORHOURS","dt<=5","SHIFT","CREW","Date","WEEKDAYNUM","ISWEEKEND"
M53396689,A119779,"3EMO",25,AMPLIFIER,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,VF040535,VF032770,2,1.0,0,2,0,2025-02-08,7,1
M53404120,A119779,"3EMO",20,TOOL DETECT,EXTERNALINFL,MISALIGNMENT,OPERATIONREL,ADJUST,VF040535,VF032770,2,1.0,0,3,0,2025-02-09,1,1
M53410495,A119258,"3EMC",180,SPINDLE,MECHANICAL,LEAKAGE,MISC,REPAIR,VF040535,VF032770,1,3.0,0,2,0,2025-02-09,1,1
M53414687,A119898,"3EME",120,PALLET,EXTERNALINFL,CONTAMINT,MISC,CLEAN,VF042339,VF032770,2,5.6,0,3,0,2025-02-10,2,0
M53415742,A119981,"3EMB",150,PROGRAM,EXTERNALINFL,BLOCKPLUG,MISC,INVESTIGATE,V0392306,VF032770,2,5.0,0,3,0,2025-02-10,2,0
M53416400,A119981,"3EMB",15,SWITCH,EXTERNALINFL,MISCEXTINFL,MISC,REPLACE,VF040631,HA19466,1,0.5,0,3,0,2025-02-10,2,0
M53422930,A119898,"3EME",150,PHOTO EYES,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,ADJUST,V0382351,VF031827,3,7.5,0,2,0,2025-02-10,2,0
M53439188,A119779,"3EMO",25,SWITCH,ELECTRICAL,NOPWRVOLT,MISC,RESET,VFC02296,HA19466,3,2.25,0,3,0,2025-02-11,3,0
M53446823,A119760,"3EMO",45,CHUCK,PNEUMATIC,LEAKAGE,MISC,REPLACE,HA20699,HA19466,5,5.0,0,1,1,2025-02-11,3,0
M53456573,A119971,"3EMB",60,SWITCH,HYDRAULIC,LEAKAGE,FAILRELMNGMT,REPLACE,VF031827,VF045328,2,1.0,0,3,0,2025-02-12,4,0
M53463653,A119347,"3EMB",20,PUMP,HYDRAULIC,AIRCONT,MISC,RESET,HA25654,HA20804,1,0.5,0,1,1,2025-02-12,4,0
M53464232,A119898,"3EME",15,SWITCH,MECHANICAL,LOOSENESS,MISC,ADJUST,VF039446,HA20804,2,2.0,0,2,1,2025-02-12,4,0
M53475654,A119970,"3EMB",105,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,VF033640,HA20804,2,4.0,0,1,1,2025-02-13,5,0
M53477663,A119898,"3EME",15,RELAY,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,VF039446,HA20804,2,3.0,0,2,1,2025-02-13,5,0
M53490149,A119970,"3EMB",15,GAUGE,HYDRAULIC,LEAKAGE,MISC,REPLACE,HA18137,HA19466,1,0.25,0,1,1,2025-02-14,6,0
M53490281,A119779,"3EMO",60,MACHINE LOADER,MATERIAL,EXCESSIVE,MISC,RESET,VF037510,HA19466,4,4.0,0,1,1,2025-02-14,6,0
M53519445,A119347,"3EMB",25,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,VF046345,VF031827,2,2.0,0,3,0,2025-02-17,2,0
M53525865,A119970,"3EMB",30,PROGRAM,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,VF033640,HA20804,2,2.0,0,1,1,2025-02-17,2,0
M53528173,A119981,"3EMB",20,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,ADJUST,VF025596,VF032770,3,3.0,0,2,0,2025-02-17,2,0
M53529063,A119898,"3EME",30,PHOTO EYES,EXTERNALINFL,MISCEXTINFL,MISC,ADJUST,VF042339,VF032770,1,0.5,0,3,0,2025-02-17,2,0
M53530720,A119779,"3EMO",25,SWITCH,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,V0411157,VF032770,2,1.4,0,3,0,2025-02-18,3,0
M53538645,A119859,"3EMB",25,RELAY,ELECTRICAL,SHORTCIRCUIT,MISC,REPLACE,VF033640,HA20804,2,2.0,0,1,1,2025-02-18,3,0
M53538905,A119971,"3EMB",30,TOOL DETECT,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,VF033640,HA20804,2,1.5,0,1,1,2025-02-18,3,0
M53539074,A119779,"3EMO",90,GRIPPER,MECHANICAL,LOOSENESS,MISC,ADJUST,VF033527,HA20804,2,4.0,0,1,1,2025-02-18,3,0
M53540240,A119760,"3EMO",30,SWITCH,ELECTRICAL,EARTHISOFAULT,MISC,REPLACE,V0411157,VF032770,2,1.6,0,2,0,2025-02-18,3,0
M53554108,A119779,"3EMO",30,CAMERA,ELECTRICAL,FAULTPWRVOLT,MISC,ADJUST,HA23032,HA19466,4,3.0,0,1,1,2025-02-19,4,0
M53556746,A119971,"3EMB",12,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,RESET,VF056605,VF031827,1,0.7,0,2,0,2025-02-19,4,0
M53556780,A119970,"3EMB",18,GUIDE PINS,PNEUMATIC,OPEROUTOFSPEC,OPERATIONREL,CLEAN,VF056605,VF031827,1,0.7,0,2,0,2025-02-19,4,0
M53571596,A119992,"3EMB",6360,PALLET,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,CLEAN,VF032427,HA19466,3,15.0,0,1,1,2025-02-20,5,0
M53572904,A119992,"3EMB",0,MATERIAL GUIDE,MECHANICAL,CLEARALIGNFAIL,MISC,REPLACE,VF031827,VF045328,1,0.25,1,2,0,2025-02-20,5,0
M53573287,A119898,"3EME",150,CYLINDER,PNEUMATIC,LEAKAGE,MISC,REPLACE,VF042339,VF032770,1,3.0,0,2,0,2025-02-20,5,0
M53589939,A119981,"3EMB",15,ARM TOOLING,HYDRAULIC,POORFILTRA,MISC,REPLACE,HA25654,HA20804,1,0.3333333333333333,0,3,0,2025-02-21,6,0
M53592322,A119970,"3EMB",20,SWITCH,MATERIAL,WEAR,MISC,RESET,VF033640,HA20804,2,1.5,0,3,0,2025-02-21,6,0
M53594980,A119779,"3EMO",90,GRIPPER,MECHANICAL,DEFORMATION,MISC,ADJUST,VF033527,HA20804,2,4.0,0,2,1,2025-02-21,6,0
M53595506,A119898,"3EME",30,GUIDE PINS,EXTERNALINFL,CONTAMINT,MISC,CLEAN,VF042339,VF032770,2,1.0,0,2,1,2025-02-21,6,0
M53600900,A119970,"3EMB",30,CLAMP,INSTRUMENT,FAULTPWRVOLT,MISC,INVESTIGATE,V0392306,VF032770,2,10.0,0,3,0,2025-02-22,7,1
M53604567,A119970,"3EMB",40,RELAY,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,VF033640,HA20804,3,3.0,0,1,1,2025-02-22,7,1
M53604912,A119970,"3EMB",60,VALVE,ELECTRICAL,SHORTCIRCUIT,MISC,REPLACE,VF033640,HA20804,2,2.0,0,1,1,2025-02-22,7,1
M53633268,A119971,"3EMB",180,VALVE,PNEUMATIC,LEAKAGE,MISC,REPLACE,V0392306,VF032770,3,9.0,0,3,0,2025-02-24,2,0
M53641806,A119971,"3EMB",12,SWITCH,EXTERNALINFL,CONTAMINT,FAILRELMNGMT,RESET,VF056605,VF031827,1,0.8,0,2,0,2025-02-24,2,0
M53641841,A119981,"3EMB",18,TOOL DETECT,EXTERNALINFL,MISCEXTINFL,OPERATIONREL,REPLACE,VF056605,VF031827,1,0.7,0,2,0,2025-02-24,2,0
M53642163,A119898,"3EME",105,SWITCH,ELECTRICAL,NOPWRVOLT,MISC,REPAIR,VF046345,VF031827,2,4.0,0,2,0,2025-02-24,2,0
M53648506,A119970,"3EMB",42,CONTACTOR,ELECTRICAL,SHORTCIRCUIT,OPERATIONREL,RESET,VF056605,VF031827,2,3.2,0,3,0,2025-02-25,3,0
M53748307,A119992,"3EMB",90,"NUTS, BOLTS, PINS",EXTERNALINFL,MISCEXTINFL,MISC,INVESTIGATE,VF040631,HA19466,2,4.0,0,1,1,2025-02-25,3,0
M53780329,A119898,"3EME",45,CHUCK,MECHANICAL,LOOSENESS,MISC,REPLACE,VF046345,VF031827,2,2.5,0,2,1,2025-02-25,3,0
M53782075,A119779,"3EMO",105,CAMERA,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,INVESTIGATE,VF046729,VF031827,4,8.0,0,3,0,2025-02-25,3,0
M53789525,A119898,"3EME",165,SWITCH,MECHANICAL,CLEARALIGNFAIL,MISC,REPAIR,VF046345,VF031827,2,5.0,0,3,0,2025-02-26,4,0
M53805550,A119981,"3EMB",23,SWITCH,EXTERNALINFL,CONTAMINT,OPERATIONREL,REPLACE,VF056605,VF031827,1,1.2,0,3,0,2025-02-26,4,0
M53805618,A119971,"3EMB",24,SAFETY DEVICE,MECHANICAL,LOOSENESS,OPERATIONREL,REPAIR,VF056605,VF031827,1,0.9,0,3,0,2025-02-26,4,0
M53805723,A119992,"3EMB",30,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,VF056605,VF031827,1,1.3,0,3,0,2025-02-26,4,0
M53806005,A119898,"3EME",60,TUBING,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,ADJUST,V0382351,VF031827,1,1.0,0,3,0,2025-02-26,4,0
M53827195,A119779,"3EMO",20,CAMERA,ELECTRICAL,EARTHISOFAULT,MISC,ADJUST,VF043268,HA20804,3,8.0,0,1,1,2025-02-26,4,0
M53828525,A119971,"3EMB",80,FITTING,MECHANICAL,LEAKAGE,MISC,REPLACE,VF025596,VF032770,2,4.0,0,2,1,2025-02-26,4,0
M53828602,A119898,"3EME",30,MATERIAL GUIDE,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,V0395421,VF032770,2,1.6666666666666667,0,2,0,2025-02-26,4,0
M53862769,A119898,"3EME",55,MATERIAL GUIDE,MECHANICAL,CLEARALIGNFAIL,FABINSTALLREL,ADJUST,VF042339,VF032770,2,2.0,0,3,0,2025-02-27,5,0
M53863753,A119898,"3EME",60,SWITCH,EXTERNALINFL,MISCEXTINFL,MISC,ADJUST,VF042339,VF032770,2,2.0,0,3,0,2025-02-27,5,0
M53915806,A119981,"3EMB",45,SWITCH,ELECTRICAL,FAULTPWRVOLT,FAILRELMNGMT,CLEAN,VF025596,VF032770,2,2.0,0,2,1,2025-02-27,5,0
M53916452,A119981,"3EMB",90,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,VF025596,VF032770,4,6.0,0,2,0,2025-02-27,5,0
M53919672,A119970,"3EMB",90,BREAKER,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,VF025596,VF032770,2,4.0,0,3,0,2025-02-28,6,0
M53941435,A119779,"3EMO",60,MACHINE LOADER,MECHANICAL,STICKING,MISC,RESET,VF044965,VF032770,1,1.0,0,3,0,2025-02-28,6,0
M53942533,A119971,"3EMB",90,FITTING,MECHANICAL,LEAKAGE,FAILRELMNGMT,REPLACE,VF025596,VF032770,2,4.0,0,3,0,2025-02-28,6,0
M53975995,A119971,"3EMB",30,FITTING,MECHANICAL,LEAKAGE,MISC,REPLACE,VF040631,HA19466,1,0.5,0,1,1,2025-02-28,6,0
M53995595,A119970,"3EMB",12,SENSOR,INSTRUMENT,COMMONCAFAIL,OPERATIONREL,CLEAN,VF056605,VF031827,1,1.2,0,3,0,2025-03-01,7,1
M53995666,A119992,"3EMB",24,SENSOR,EXTERNALINFL,MISCEXTINFL,MISC,RESET,VF056605,VF031827,1,1.0,0,3,0,2025-03-01,7,1
M54032985,A119898,"3EME",140,PHOTO EYES,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,ADJUST,V0382351,VF031827,3,7.5,0,3,0,2025-03-03,2,0
M54039704,A119779,"3EMO",25,SWITCH,INSTRUMENT,FAULTPWRVOLT,MISC,CLEAN,VF040657,HA20804,3,1.75,0,1,1,2025-03-04,3,0
M54041827,A119992,"3EMB",60,CYLINDER,PNEUMATIC,LEAKAGE,MISC,REPLACE,HA25654,HA20804,2,2.4,0,1,1,2025-03-04,3,0
M54042359,A119981,"3EMB",15,BREAKER,ELECTRICAL,EARTHISOFAULT,MISC,RESET,HA25654,HA20804,2,0.6666666666666666,0,2,1,2025-03-04,3,0
M54050718,A119779,"3EMO",25,DRIVE UNIT,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,HA23032,HA19466,3,2.25,0,3,0,2025-03-05,4,0
M54052149,A119779,"3EMO",45,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,ADJUST,VF037510,HA19466,3,2.25,0,1,1,2025-03-05,4,0
M54054869,A119779,"3EMO",45,MACHINE LOADER,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,VF037510,HA19466,3,3.0,0,1,1,2025-03-05,4,0
M54055885,A119981,"3EMB",175,PUMP,MECHANICAL,STICKING,MISC,REPLACE,VF046345,VF031827,2,4.0,0,2,0,2025-03-05,4,0
M54056927,A119898,"3EME",45,CYLINDER,MECHANICAL,STICKING,MISC,CLEAN,VF048682,VF031827,2,2.6666666666666665,0,2,0,2025-03-05,4,0
M54064130,A119779,"3EMO",90,BOARD,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,HA23032,HA19466,2,10.0,0,1,1,2025-03-06,5,0
M54064255,A119970,"3EMB",15,VALVE,EXTERNALINFL,MISCEXTINFL,MISC,REPAIR,VF040631,HA19466,2,1.0,0,1,1,2025-03-06,5,0
M54067226,A119779,"3EMO",44,CYLINDER,PNEUMATIC,LEAKAGE,MISC,REPLACE,HA23032,HA19466,2,1.5,0,2,1,2025-03-06,5,0
M54067230,A119859,"3EMB",225,BREAKER,ELECTRICAL,SHORTCIRCUIT,DESIGNREL,REPAIR,VF032427,HA19466,4,7.5,0,2,1,2025-03-06,5,0
M54068342,A119981,"3EMB",20,TOOL DETECT,MECHANICAL,STICKING,MISC,CLEAN,VF046345,VF031827,1,0.75,0,2,0,2025-03-06,5,0
M54072539,A119898,"3EME",15,SWITCH,MECHANICAL,STICKING,MISC,INVESTIGATE,VF048682,VF031827,2,2.0,0,3,0,2025-03-07,6,0
M54077957,A119779,"3EMO",25,SWITCH,ELECTRICAL,NOPWRVOLT,MISC,REPLACE,VF043268,HA20804,3,2.25,0,1,1,2025-03-07,6,0
M54078401,A119898,"3EME",30,OTHER,EXTERNALINFL,CONTAMINT,MISC,CLEAN,VF042616,HA20804,2,2.0,0,2,1,2025-03-07,6,0
M54079577,A119970,"3EMB",30,MOTOR OVERLOADS,ELECTRICAL,NOPWRVOLT,MISC,RESET,VF025596,VF032770,4,6.0,0,2,0,2025-03-07,6,0
M54086568,A119898,"3EME",320,HMI,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,V0395421,VF032770,4,18.0,0,2,1,2025-03-08,7,1
M54104897,A119779,"3EMO",15,SWITCH,EXTERNALINFL,BLOCKPLUG,FAILRELMNGMT,CLEAN,VF056176,VF032770,1,0.3333333333333333,0,3,0,2025-03-10,2,0
M54111676,A119970,"3EMB",30,FITTING,MECHANICAL,LEAKAGE,DESIGNREL,REPLACE,VF032427,HA19466,2,3.0,0,2,1,2025-03-10,2,0
M54112650,A119859,"3EMB",12,BREAKER,ELECTRICAL,SHORTCIRCUIT,MISC,RESET,VF056605,VF031827,1,0.7,0,2,0,2025-03-10,2,0
M54117614,A119898,"3EME",15,VALVE,MECHANICAL,STICKING,MISC,CLEAN,VF048682,VF031827,2,2.0,0,3,0,2025-03-11,3,0
M54124023,A119898,"3EME",170,VALVE,HYDRAULIC,LEAKAGE,OPERATIONREL,REPLACE,VF048682,VF031827,2,7.0,0,2,1,2025-03-11,3,0
M54128661,A119859,"3EMB",18,BREAKER,ELECTRICAL,SHORTCIRCUIT,MISC,RESET,VF056605,VF031827,1,0.8,0,3,0,2025-03-12,4,0
M54128698,A119970,"3EMB",30,SENSOR,EXTERNALINFL,MISCEXTINFL,MISC,INVESTIGATE,VF056605,VF031827,3,7.5,0,3,0,2025-03-12,4,0
M54137361,A119779,"3EMO",120,SWITCH,ELECTRICAL,NOPWRVOLT,MISC,REPLACE,VF033527,HA20804,3,6.0,0,1,1,2025-03-12,4,0
M54137730,A119779,"3EMO",120,SWITCH,ELECTRICAL,SHORTCIRCUIT,MISC,REPLACE,VF043268,HA20804,3,7.5,0,2,1,2025-03-12,4,0
M54151031,A119859,"3EMB",15,SWITCH,ELECTRICAL,SHORTCIRCUIT,MISC,RESET,VF025596,VF032770,1,0.5,0,2,0,2025-03-13,5,0
M54171820,A119898,"3EME",120,PHOTO EYES,ELECTRICAL,EARTHISOFAULT,MISC,REPLACE,HA18137,HA19466,2,5.0,0,1,1,2025-03-14,6,0
M54174731,A119779,"3EMO",15,MACHINE LOADER,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,VF037510,HA19466,1,0.5,0,1,1,2025-03-14,6,0
M54201637,A119779,"3EMO",120,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,REPLACE,VF046729,VF031827,6,16.0,0,3,0,2025-03-17,2,0
M54210910,A119760,"3EMO",90,BELT,MECHANICAL,DEFORMATION,MISC,REPLACE,VF044965,VF032770,1,1.5,0,3,0,2025-03-17,2,0
M54215455,A119859,"3EMB",900,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,VF044368,VF032770,5,12.0,0,3,0,2025-03-18,3,0
M54222638,A119970,"3EMB",30,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,VF044368,VF032770,1,0.5,0,2,1,2025-03-18,3,0
M54236457,A119898,"3EME",20,SWITCH,MECHANICAL,STICKING,MISC,CLEAN,VF048682,VF031827,2,2.0,0,2,1,2025-03-19,4,0
M54236801,A119898,"3EME",10,CYLINDER,MECHANICAL,STICKING,MISC,INVESTIGATE,VF048682,VF031827,2,1.0,0,2,0,2025-03-19,4,0
M54237535,A119898,"3EME",30,OTHER,MECHANICAL,STICKING,MISC,CLEAN,V0382351,VF031827,2,1.0,0,2,0,2025-03-19,4,0
M54242301,A119971,"3EMB",18,SENSOR,EXTERNALINFL,CONTAMINT,OPERATIONREL,CLEAN,VF056605,VF031827,2,1.4,0,3,0,2025-03-20,5,0
M54242305,A119898,"3EME",50,PHOTO EYES,INSTRUMENT,COMMONCAFAIL,OPERATIONREL,RESET,V0382351,VF031827,2,2.0,0,3,0,2025-03-20,5,0
M54248789,A119898,"3EME",90,"NUTS, BOLTS, PINS",MECHANICAL,LOOSENESS,MISC,REPLACE,HA18137,HA19466,3,6.0,0,2,1,2025-03-20,5,0
M54258674,A119898,"3EME",30,TUBING,MECHANICAL,DEFORMATION,MISC,REPLACE,VF039446,HA20804,2,1.5,0,1,1,2025-03-21,6,0
M54287783,A119779,"3EMO",45,SWITCH,ELECTRICAL,EARTHISOFAULT,MISC,CLEAN,VF056176,VF032770,3,2.5,0,2,1,2025-03-23,1,1
M54288071,A119898,"3EME",240,MATERIAL GUIDE,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,V0395421,VF032770,2,7.0,0,2,0,2025-03-23,1,1
M54312888,A119779,"3EMO",45,CYLINDER,MECHANICAL,LOOSENESS,MISC,ADJUST,HA23032,HA19466,2,2.0,0,1,1,2025-03-24,2,0
M54315085,A119981,"3EMB",15,SWITCH,MECHANICAL,STICKING,MISC,CLEAN,VF046345,VF031827,2,1.5,0,2,0,2025-03-24,2,0
M54318089,A119898,"3EME",15,VALVE,MECHANICAL,STICKING,MISC,CLEAN,VF048682,VF031827,2,1.0,0,3,0,2025-03-25,3,0
M54323430,A119898,"3EME",45,OTHER,EXTERNALINFL,MISCEXTINFL,MISC,INVESTIGATE,HA18137,HA19466,3,9.0,0,1,1,2025-03-25,3,0
M54326416,A119898,"3EME",90,HOSE,EXTERNALINFL,MISCEXTINFL,MISC,REPAIR,VF040631,HA19466,2,4.0,0,1,1,2025-03-25,3,0
M54326595,A119779,"3EMO",240,COUPLER,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,REPAIR,VF054363,HA19466,3,10.0,0,1,1,2025-03-25,3,0
M54327256,A119992,"3EMB",35,CLAMP,EXTERNALINFL,MISCEXTINFL,MISC,ADJUST,VF040631,HA19466,2,2.0,0,2,1,2025-03-25,3,0
M54329441,A119981,"3EMB",120,FILTER,MECHANICAL,STICKING,MISC,REPLACE,VF042339,VF032770,3,13.5,0,3,0,2025-03-25,3,0
M54344599,A119898,"3EME",15,SWITCH,MECHANICAL,STICKING,MISC,INVESTIGATE,VF048682,VF031827,2,1.0,0,3,0,2025-03-26,4,0
M54344652,A119898,"3EME",15,CYLINDER,MECHANICAL,STICKING,MISC,INVESTIGATE,VF048682,VF031827,2,1.0,0,3,0,2025-03-26,4,0
M54344869,A119898,"3EME",60,CYLINDER,MECHANICAL,STICKING,MISC,INVESTIGATE,VF048682,VF031827,2,2.0,0,3,0,2025-03-26,4,0
M54345018,A119981,"3EMB",1,SWITCH,EXTERNALINFL,MISCEXTINFL,MISC,REPLACE,VF056605,VF031827,1,0.016666666666666666,1,3,0,2025-03-26,4,0
M54352090,A119898,"3EME",30,SWITCH,ELECTRICAL,SHORTCIRCUIT,MISC,REPLACE,VF039446,HA20804,2,2.0,0,2,1,2025-03-26,4,0
M54354161,A119970,"3EMB",1,ACCUMULATOR,MATERIAL,BREAKAGE,MISC,REPLACE,V0392306,VF032770,1,0.16666666666666666,1,3,0,2025-03-27,5,0
M54357943,A119898,"3EME",39,MACHINE LOADER,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,V0395421,VF032770,2,1.5,0,3,0,2025-03-27,5,0
M54358571,A119970,"3EMB",330,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,VF044368,VF032770,3,1.1666666666666665,0,3,0,2025-03-27,5,0
M54367061,A119779,"3EMO",45,GRIPPER,MECHANICAL,STICKING,MISC,REPAIR,VF033527,HA20804,3,3.0,0,1,1,2025-03-27,5,0
M54367078,A119760,"3EMO",50,CHAIN,EXTERNALINFL,BLOCKPLUG,OPERATIONREL,REPAIR,VF033527,HA20804,3,3.0,0,1,1,2025-03-27,5,0
M54367126,A119981,"3EMB",30,NOZZLE,EXTERNALINFL,CONTAMINT,MISC,CLEAN,VF043268,HA20804,2,2.0,0,1,1,2025-03-27,5,0
M54367560,A119992,"3EMB",20,SWITCH,MECHANICAL,STICKING,MISC,ADJUST,VF043268,HA20804,2,2.0,0,1,1,2025-03-27,5,0
M54372836,A119981,"3EMB",30,SWITCH,INSTRUMENT,COMMONCAFAIL,DESIGNREL,REPAIR,V0392306,VF032770,2,2.0,0,3,0,2025-03-28,6,0
M54637983,A119779,"3EMO",560,GUIDE PINS,MECHANICAL,STICKING,MISC,CLEAN,V0391649,VF031827,4,10.5,0,3,0,2025-03-31,2,0
M54648360,A119898,"3EME",25,RAIL,MECHANICAL,STICKING,MISC,CLEAN,VF048682,VF031827,2,1.5,0,3,0,2025-03-31,2,0
M54656605,A119898,"3EME",45,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,RESET,V0382351,VF031827,2,1.0,0,3,0,2025-03-31,2,0
M54682671,A119779,"3EMO",0,"NUTS, BOLTS, PINS",MECHANICAL,LOOSENESS,MISC,REPLACE,VF040657,HA20804,4,8.5,1,1,1,2025-03-31,2,0
M54684209,A119347,"3EMB",180,CABLE,ELECTRICAL,EARTHISOFAULT,MISC,REPLACE,HA25654,HA20804,5,11.0,0,1,1,2025-03-31,2,0
M54684339,A119970,"3EMB",300,ARM TOOLING,MECHANICAL,CLEARALIGNFAIL,MISC,RESET,VF033640,HA20804,3,1.5,0,1,1,2025-03-31,2,0
M54685776,A119898,"3EME",40,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,V0395421,VF032770,2,2.0,0,2,0,2025-03-31,2,0
M54702061,A119971,"3EMB",120,COVER,MECHANICAL,DEFORMATION,MISC,CLEAN,HA25654,HA20804,2,3.0,0,2,1,2025-04-01,3,0
M54705706,A119779,"3EMO",26,SWITCH,INSTRUMENT,COMMONCAFAIL,MISC,RESET,VF056176,VF032770,2,1.0,0,3,0,2025-04-02,4,0
M54718369,A119779,"3EMO",120,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,HA23032,HA19466,3,8.5,0,1,1,2025-04-02,4,0
M54733093,A119779,"3EMO",60,MACHINE LOADER,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,HA23032,HA19466,2,2.5,0,1,1,2025-04-03,5,0
M54734495,A119898,"3EME",40,CYLINDER,MECHANICAL,STICKING,MISC,CLEAN,VF048682,VF042339,1,1.0,0,2,0,2025-04-03,5,0
M54734538,A119898,"3EME",15,BRACKET,MECHANICAL,STICKING,MISC,INVESTIGATE,VF048682,VF042339,2,1.0,0,2,0,2025-04-03,5,0
M54744550,A119981,"3EMB",30,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,HA25654,HA20804,2,1.3333333333333333,0,1,1,2025-04-04,6,0
M54744778,A119981,"3EMB",30,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,HA25654,HA20804,2,1.3333333333333333,0,1,1,2025-04-04,6,0
M54745428,A119779,"3EMO",25,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,VF043268,HA20804,3,2.25,0,1,1,2025-04-04,6,0
M54745456,A119779,"3EMO",30,MOTOR,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,VF043268,HA20804,3,3.0,0,1,1,2025-04-04,6,0
M54746211,A119981,"3EMB",38,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,VF044368,VF032770,2,2.0,0,2,1,2025-04-04,6,0
M54747411,A119992,"3EMB",60,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,VF044368,VF032770,1,1.5,0,3,0,2025-04-05,7,1
M54750424,A119779,"3EMO",15,PLC,EXTERNALINFL,MISCEXTINFL,MISC,RESET,VF040535,VF032770,3,1.5,0,3,0,2025-04-05,7,1
M54753350,A119779,"3EMO",15,DRIVE UNIT,INSTRUMENT,FAULTPWRVOLT,MISC,RESET,VF040657,HA20804,3,1.5,0,1,1,2025-04-05,7,1
M54762676,A119779,"3EMO",80,CAMERA,EXTERNALINFL,MISCEXTINFL,MISC,RESET,VF044965,VF032770,3,4.5,0,3,0,2025-04-06,1,1
M54770282,A119970,"3EMB",90,OPERATOR DOOR,MECHANICAL,CLEARALIGNFAIL,MISC,REPAIR,V0392306,VF032770,2,4.0,0,3,0,2025-04-06,1,1
M54774584,A119347,"3EMB",420,PUMP,INSTRUMENT,SOFTWAREERR,MISC,REPLACE,V0392306,VF032770,4,6.0,0,3,0,2025-04-07,2,0
M54777106,A119760,"3EMO",30,MACHINE LOADER,MATERIAL,EXCESSIVE,MISC,CLEAN,VF037510,HA19466,2,1.0,0,3,0,2025-04-07,2,0
M54779005,A119347,"3EMB",10,CABLE,ELECTRICAL,EARTHISOFAULT,MISC,REPLACE,VF032427,HA19466,1,0.16666666666666666,0,1,1,2025-04-07,2,0
M54780863,A119779,"3EMO",75,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,VF033641,HA19466,1,1.3333333333333333,0,1,1,2025-04-07,2,0
M54786728,A119970,"3EMB",86,SENSOR,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,VF056605,VF042339,1,1.8,0,3,0,2025-04-08,3,0
M54786779,A119779,"3EMO",90,SWITCH,ELECTRICAL,NOPWRVOLT,MISC,RESET,VF054587,VF042339,4,6.0,0,3,0,2025-04-08,3,0
M54790335,A119898,"3EME",60,OTHER,INSTRUMENT,FAULTPWRVOLT,MISC,RESET,HA18137,HA19466,2,5.0,0,1,1,2025-04-08,3,0
M54791038,A119970,"3EMB",60,AMPLIFIER,EXTERNALINFL,MISCEXTINFL,MISC,ADJUST,VF040631,HA19466,2,4.0,0,1,1,2025-04-08,3,0
